Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
DRR251912,2022-10-18 13:58:49,2022-10-18 13:53:37,66552,33276000,66552,500,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251912/DRR251912.lite.1,DRX241669,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260244,SAMD00249847,simple,408170,human gut metagenome,SAMD00249847,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,185EEE5C03B54B490AC58912BF0EEE74,87F23D780DE4F13545676599D31A22C3
DRR251913,2022-10-18 13:58:49,2022-10-18 13:52:16,55696,27848000,55696,500,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251913/DRR251913.lite.1,DRX241670,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260245,SAMD00249848,simple,408170,human gut metagenome,SAMD00249848,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,0B8CA7E289DFB4609DBC7C586B129BAA,2BE565D9F2A5E0D6B573AC27B7224170
DRR251914,2022-10-18 13:58:49,2022-10-18 13:51:42,61092,30546000,61092,500,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251914/DRR251914.lite.1,DRX241671,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260246,SAMD00249849,simple,408170,human gut metagenome,SAMD00249849,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,FBE85E256B15401B591F2821E7586992,CE014715F61EA227BA5D169E18F90024
DRR251915,2022-10-18 13:58:49,2022-10-18 13:48:54,53977,26988500,53977,500,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251915/DRR251915.lite.1,DRX241672,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260247,SAMD00249850,simple,408170,human gut metagenome,SAMD00249850,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,186D402DF24B0D11B98D94F1400B5E95,04E8C62530A07F59AAAB4C199B28522F
DRR251824,2022-10-18 13:58:48,2022-10-18 13:57:42,63687,31843500,63687,500,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251824/DRR251824.lite.1,DRX241581,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260156,SAMD00249759,simple,408170,human gut metagenome,SAMD00249759,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,8F8D98AACD5072D002839E9CFD372AA0,49FA948DEB7DF67806A366BB20EF17C8
DRR251825,2022-10-18 13:58:48,2022-10-18 13:57:25,63810,31905000,63810,500,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251825/DRR251825.lite.1,DRX241582,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260157,SAMD00249760,simple,408170,human gut metagenome,SAMD00249760,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,D5553AE053835AE20B3C803491AEB4F2,023127B8E13F5D1D70962844C76E4298
DRR251826,2022-10-18 13:58:48,2022-10-18 13:50:44,73085,36542500,73085,500,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251826/DRR251826.lite.1,DRX241583,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260158,SAMD00249761,simple,408170,human gut metagenome,SAMD00249761,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,5D47A779AB9DC7AD63A4EA95B64E759A,E50C7FFF74D480C813ECAF63F85690AC
DRR251827,2022-10-18 13:58:48,2022-10-18 13:50:04,55489,27744500,55489,500,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251827/DRR251827.lite.1,DRX241584,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260159,SAMD00249762,simple,408170,human gut metagenome,SAMD00249762,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,F621CEDBEA51F2F2D0CFC44201F146B6,925E3E7024DAFDC2EF55874BBE1DF5EE
DRR251828,2022-10-18 13:58:48,2022-10-18 13:51:39,65645,32822500,65645,500,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251828/DRR251828.lite.1,DRX241585,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260160,SAMD00249763,simple,408170,human gut metagenome,SAMD00249763,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,FC72B1534E169C3C0C05EB8EE07AF098,C0A0FF9264C9B37063D9ED721334D32D
DRR251829,2022-10-18 13:58:48,2022-10-18 13:53:05,60187,30093500,60187,500,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251829/DRR251829.lite.1,DRX241586,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260161,SAMD00249764,simple,408170,human gut metagenome,SAMD00249764,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,461779109A1040EE817E2C4FA8F45D75,B27AD5976F0B843127B6A05C0F2C5615
DRR251830,2022-10-18 13:58:48,2022-10-18 13:56:03,67178,33589000,67178,500,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251830/DRR251830.lite.1,DRX241587,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260162,SAMD00249765,simple,408170,human gut metagenome,SAMD00249765,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,D40E0A2B6F2802485D1C6EC2C8E7110E,97C74C10AE5318CAC9443CE9AA320C49
DRR251831,2022-10-18 13:58:48,2022-10-18 13:49:44,56725,28362500,56725,500,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251831/DRR251831.lite.1,DRX241588,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260163,SAMD00249766,simple,408170,human gut metagenome,SAMD00249766,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,6F7004AD3BD995F89D5872A408C25873,B68098C72C3359C692C2D1079FD6F9D6
DRR251832,2022-10-18 13:58:48,2022-10-18 13:58:07,57714,28857000,57714,500,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251832/DRR251832.lite.1,DRX241589,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260164,SAMD00249767,simple,408170,human gut metagenome,SAMD00249767,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,EA9A6506F2A712E89FC8DF3976B2A96D,A3C18514D61FBC20FDA7542B6718A7F7
DRR251833,2022-10-18 13:58:48,2022-10-18 13:52:19,62046,31023000,62046,500,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251833/DRR251833.lite.1,DRX241590,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260165,SAMD00249768,simple,408170,human gut metagenome,SAMD00249768,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,93A5E246116DFBE2B81965FE334EF58B,79A58119CCF43BCEF0944A5CCD29FCD7
DRR251834,2022-10-18 13:58:48,2022-10-18 13:57:45,47528,23764000,47528,500,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251834/DRR251834.lite.1,DRX241591,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260166,SAMD00249769,simple,408170,human gut metagenome,SAMD00249769,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,E17880D7A280FF66E7AF0127E600BA1E,6983BAE679ED3D2970A88BF587E97DDD
DRR251835,2022-10-18 13:58:48,2022-10-18 13:52:16,60028,30014000,60028,500,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251835/DRR251835.lite.1,DRX241592,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260167,SAMD00249770,simple,408170,human gut metagenome,SAMD00249770,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,9D4279C144EC04E1FBAEFD5740789F9D,BA05DCC23730107D2F90F6A579553EA4
DRR251836,2022-10-18 13:58:48,2022-10-18 13:56:03,59127,29563500,59127,500,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251836/DRR251836.lite.1,DRX241593,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260168,SAMD00249771,simple,408170,human gut metagenome,SAMD00249771,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,A4F17CC4813B4AE9C82AC444212B9BD5,FEAC404A1499D44384851FDA3FE9DD48
DRR251732,2022-10-18 13:58:46,2022-10-18 13:51:54,66256,33128000,66256,500,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251732/DRR251732.lite.1,DRX241489,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260064,SAMD00249667,simple,408170,human gut metagenome,SAMD00249667,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,233057AF9FF210C9D1C59C7F265EB96C,484E42B3F52D3D8AA440E1217E288056
DRR251733,2022-10-18 13:58:46,2022-10-18 13:58:46,86121,43060500,86121,500,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251733/DRR251733.lite.1,DRX241490,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260065,SAMD00249668,simple,408170,human gut metagenome,SAMD00249668,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,A10554F7930142D6287A0A0A33A30DCE,EE3E05E7EFAD72EBEFBE766F71A8B296
DRR251734,2022-10-18 13:58:46,2022-10-18 13:48:45,50917,25458500,50917,500,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251734/DRR251734.lite.1,DRX241491,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260066,SAMD00249669,simple,408170,human gut metagenome,SAMD00249669,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,95F270B09B29C9E5B3ADF0EDD8C47CCC,C33909A2716BF53E5990421900828456
DRR251735,2022-10-18 13:58:46,2022-10-18 13:53:47,173168,86584000,173168,500,43,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251735/DRR251735.lite.1,DRX241492,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260067,SAMD00249670,simple,408170,human gut metagenome,SAMD00249670,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,0FEFD8F9151AD8117A8CEAF53F65010C,2B941886AD9D0080F785C0465FA96590
DRR251736,2022-10-18 13:58:46,2022-10-18 13:54:04,187207,93603500,187207,500,47,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251736/DRR251736.lite.1,DRX241493,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260068,SAMD00249671,simple,408170,human gut metagenome,SAMD00249671,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,1F2796FD6579C790FF335C8ACD8059A5,3659EF3636799BDE7952584CA3F40527
DRR251737,2022-10-18 13:58:46,2022-10-18 13:58:34,165362,82681000,165362,500,42,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251737/DRR251737.lite.1,DRX241494,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260069,SAMD00249672,simple,408170,human gut metagenome,SAMD00249672,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,B0C274A60B82F5BB277BE8677B4770D4,859A75D0600A3462647C76B8AEB5CBC7
DRR251738,2022-10-18 13:58:46,2022-10-18 13:47:41,199363,99681500,199363,500,50,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251738/DRR251738.lite.1,DRX241495,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260070,SAMD00249673,simple,408170,human gut metagenome,SAMD00249673,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,2D26AA5A710EA757277648D76D81D85F,D4C354B629DEFA8813A46A35CD7AAA60
DRR251739,2022-10-18 13:58:46,2022-10-18 13:56:19,159965,79982500,159965,500,40,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251739/DRR251739.lite.1,DRX241496,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260071,SAMD00249674,simple,408170,human gut metagenome,SAMD00249674,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,6298DB795885A172B35D6A38EBE3D030,1B6A48C322CA283D553B57BE5CE5D286
DRR251740,2022-10-18 13:58:46,2022-10-18 13:54:03,169158,84579000,169158,500,46,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251740/DRR251740.lite.1,DRX241497,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260072,SAMD00249675,simple,408170,human gut metagenome,SAMD00249675,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,7FB39E3CD50E1FA722A8616ECCC012EA,25779C920856AC31C1C6391D31A33058
DRR251773,2022-10-18 13:58:47,2022-10-18 13:52:04,39341,19670500,39341,500,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251773/DRR251773.lite.1,DRX241530,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260105,SAMD00249708,simple,408170,human gut metagenome,SAMD00249708,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,D7C879E68A9E4CF113C643E07D838A91,DBE97ECA9EDB7461881FE0AE9C641378
DRR251774,2022-10-18 13:58:47,2022-10-18 13:59:38,32479,16239500,32479,500,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251774/DRR251774.lite.1,DRX241531,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260106,SAMD00249709,simple,408170,human gut metagenome,SAMD00249709,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,EF31EAE312C6B04A732CBE767F357EF4,BE90FF55ECF6778AB11F8213D4C05AD9
DRR251775,2022-10-18 13:58:47,2022-10-18 13:50:15,33056,16528000,33056,500,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251775/DRR251775.lite.1,DRX241532,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260107,SAMD00249710,simple,408170,human gut metagenome,SAMD00249710,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,015222975A0D0B5ED224C26AFFF172CA,834F4389A1078533BC5FF5AB740C4C04
DRR251776,2022-10-18 13:58:47,2022-10-18 13:54:48,42882,21441000,42882,500,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251776/DRR251776.lite.1,DRX241533,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260108,SAMD00249711,simple,408170,human gut metagenome,SAMD00249711,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,0D7D63E623D5FC2483A5E3B231FCB7D1,66287DBAB39457D55F027E5D8C651DF7
DRR251777,2022-10-18 13:58:47,2022-10-18 13:52:57,28082,14041000,28082,500,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251777/DRR251777.lite.1,DRX241534,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260109,SAMD00249712,simple,408170,human gut metagenome,SAMD00249712,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,C2D4FF78BD86B4A4E47505B9788D7736,D352ACC36E34844D9FF9ADAF4ACBF476
DRR251778,2022-10-18 13:58:47,2022-10-18 13:56:30,34605,17302500,34605,500,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251778/DRR251778.lite.1,DRX241535,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260110,SAMD00249713,simple,408170,human gut metagenome,SAMD00249713,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,EA56F62284E52AD64C8CF0C2C5BDE998,8E0CDABCE3D4F520CA8E76FEDA333DA6
DRR251779,2022-10-18 13:58:47,2022-10-18 13:50:00,44317,22158500,44317,500,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251779/DRR251779.lite.1,DRX241536,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260111,SAMD00249714,simple,408170,human gut metagenome,SAMD00249714,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,2AED818E55A3BF50DB570406036B34BD,075AA40893A588FDC1C4768ECEAEC00F
DRR251780,2022-10-18 13:58:47,2022-10-18 13:55:20,34408,17204000,34408,500,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251780/DRR251780.lite.1,DRX241537,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260112,SAMD00249715,simple,408170,human gut metagenome,SAMD00249715,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,BADBE80710896CD551263B497FF448DA,E19605E4080645B91F0793CE07D6F7A5
DRR251781,2022-10-18 13:58:47,2022-10-18 13:58:23,40231,20115500,40231,500,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251781/DRR251781.lite.1,DRX241538,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260113,SAMD00249716,simple,408170,human gut metagenome,SAMD00249716,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,58CE417551640BD84802AA64FB50AAF4,84A3F3CC706B77F66BE4250E698AA6B0
DRR251782,2022-10-18 13:58:47,2022-10-18 13:56:26,72337,36168500,72337,500,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251782/DRR251782.lite.1,DRX241539,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260114,SAMD00249717,simple,408170,human gut metagenome,SAMD00249717,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,C37E38C045583986B5BF864E0BD7707B,DF6D4196C5BB36E783D3AE3478E60334
DRR251783,2022-10-18 13:58:47,2022-10-18 13:51:49,70740,35370000,70740,500,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251783/DRR251783.lite.1,DRX241540,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260115,SAMD00249718,simple,408170,human gut metagenome,SAMD00249718,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,288B8477C0695B990F18CB7282D749CC,433804F56CF1FE39247C599576F4F9FA
DRR251784,2022-10-18 13:58:47,2022-10-18 13:54:33,76745,38372500,76745,500,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251784/DRR251784.lite.1,DRX241541,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260116,SAMD00249719,simple,408170,human gut metagenome,SAMD00249719,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,C28DFDC34FF5DF0F2040BA9C874D0E50,5DEBD93ED02C79F71F57CF2C00003B68
DRR251785,2022-10-18 13:58:47,2022-10-18 13:58:18,74015,37007500,74015,500,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251785/DRR251785.lite.1,DRX241542,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260117,SAMD00249720,simple,408170,human gut metagenome,SAMD00249720,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,647ADD892263A1D56906EEAC23D2E28F,92176A64B8B4AE8C837E65D3B749FF0A
DRR251786,2022-10-18 13:58:47,2022-10-18 13:50:16,110847,55423500,110847,500,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251786/DRR251786.lite.1,DRX241543,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260118,SAMD00249721,simple,408170,human gut metagenome,SAMD00249721,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,6BEAA4268F8A3937B0EAE3BCFCCB496D,89E03F190591AAD3D52734F84139393A
DRR251787,2022-10-18 13:58:47,2022-10-18 13:50:07,123049,61524500,123049,500,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251787/DRR251787.lite.1,DRX241544,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260119,SAMD00249722,simple,408170,human gut metagenome,SAMD00249722,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,8CF8774CA832CE3A0DB3EEE5907022CE,318476A81FDC4B061CFD0ACD4D2C46EF
DRR251788,2022-10-18 13:58:47,2022-10-18 13:55:27,137022,68511000,137022,500,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251788/DRR251788.lite.1,DRX241545,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260120,SAMD00249723,simple,408170,human gut metagenome,SAMD00249723,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,060ADCFE25A05055F491CB53A69A13DD,1BA431C91FFA221E673DF6093D6E3A86
DRR251789,2022-10-18 13:58:47,2022-10-18 13:52:02,108015,54007500,108015,500,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251789/DRR251789.lite.1,DRX241546,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260121,SAMD00249724,simple,408170,human gut metagenome,SAMD00249724,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,1630A1D0CC99FD3F0B56FB149BEF3DC7,F62BA2767FF120BA384F94B3C64E92A4
DRR251790,2022-10-18 13:58:47,2022-10-18 13:48:36,120208,60104000,120208,500,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/DRR000/251/DRR251790/DRR251790.lite.1,DRX241547,amplicon library,AMPLICON,PCR,METAGENOMIC,PAIRED,430,0,ILLUMINA,Illumina MiSeq,DRP009108,PRJDB10610,,891943,DRS260122,SAMD00249725,simple,408170,human gut metagenome,SAMD00249725,,,,,,,no,,,,,TAKARA_BIO,DRA010965,,public,743C3A8C795F293E133B64564796E9F0,84C0E1F50C30B27DB362143F4F877AAD
